"Row.names" "ENSG00000077254.14" "sample_type" "patient" "project_id" "fc"
"TCGA-E2-A14U-01A-11R-A22K-07" 37.539 "Primary Tumor" "TCGA-E2-A14U" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A14V-01A-11R-A12D-07" 34.6166 "Primary Tumor" "TCGA-E2-A14V" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A14W-01A-11R-A12D-07" 40.4372 "Primary Tumor" "TCGA-E2-A14W" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A14X-01A-11R-A115-07" 41.4913 "Primary Tumor" "TCGA-E2-A14X" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A14Y-01A-21R-A12D-07" 17.0019 "Primary Tumor" "TCGA-E2-A14Y" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A14Z-01A-11R-A115-07" 20.6788 "Primary Tumor" "TCGA-E2-A14Z" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A150-01A-11R-A12D-07" 54.9394 "Primary Tumor" "TCGA-E2-A150" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A152-01A-11R-A12D-07" 38.9325 "Primary Tumor" "TCGA-E2-A152" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A153-01A-12R-A12D-07" 29.9247 "Primary Tumor" "TCGA-E2-A153" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A153-11A-31R-A12D-07" 56.1856 "Solid Tissue Normal" "TCGA-E2-A153" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A154-01A-11R-A115-07" 39.7826 "Primary Tumor" "TCGA-E2-A154" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A155-01A-11R-A12D-07" 85.9704 "Primary Tumor" "TCGA-E2-A155" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A156-01A-11R-A12D-07" 85.8755 "Primary Tumor" "TCGA-E2-A156" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A158-01A-11R-A12D-07" 35.7545 "Primary Tumor" "TCGA-E2-A158" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A158-11A-22R-A12D-07" 37.6183 "Solid Tissue Normal" "TCGA-E2-A158" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A159-01A-11R-A115-07" 50.2665 "Primary Tumor" "TCGA-E2-A159" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15A-01A-11R-A12D-07" 33.6504 "Primary Tumor" "TCGA-E2-A15A" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15C-01A-31R-A12D-07" 45.2421 "Primary Tumor" "TCGA-E2-A15C" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15D-01A-11R-A115-07" 41.9167 "Primary Tumor" "TCGA-E2-A15D" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15E-01A-11R-A12D-07" 47.3735 "Primary Tumor" "TCGA-E2-A15E" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15F-01A-11R-A115-07" 59.3525 "Primary Tumor" "TCGA-E2-A15F" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15G-01A-11R-A12D-07" 69.6071 "Primary Tumor" "TCGA-E2-A15G" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15H-01A-11R-A12D-07" 39.5917 "Primary Tumor" "TCGA-E2-A15H" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15I-01A-21R-A137-07" 134.3661 "Primary Tumor" "TCGA-E2-A15I" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15I-11A-32R-A137-07" 41.7193 "Solid Tissue Normal" "TCGA-E2-A15I" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15J-01A-11R-A12P-07" 54.5536 "Primary Tumor" "TCGA-E2-A15J" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15K-01A-11R-A12P-07" 65.2617 "Primary Tumor" "TCGA-E2-A15K" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15K-11A-13R-A12P-07" 20.2925 "Solid Tissue Normal" "TCGA-E2-A15K" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15L-01A-11R-A12D-07" 75.7908 "Primary Tumor" "TCGA-E2-A15L" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15M-01A-11R-A12D-07" 58.7488 "Primary Tumor" "TCGA-E2-A15M" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15M-11A-22R-A12D-07" 47.009 "Solid Tissue Normal" "TCGA-E2-A15M" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15O-01A-11R-A115-07" 46.0881 "Primary Tumor" "TCGA-E2-A15O" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15P-01A-11R-A115-07" 48.0063 "Primary Tumor" "TCGA-E2-A15P" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15R-01A-11R-A115-07" 97.3811 "Primary Tumor" "TCGA-E2-A15R" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15S-01A-11R-A115-07" 116.569 "Primary Tumor" "TCGA-E2-A15S" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A15T-01A-11R-A115-07" 83.6388 "Primary Tumor" "TCGA-E2-A15T" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1AZ-01A-11R-A12P-07" 63.5925 "Primary Tumor" "TCGA-E2-A1AZ" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1B0-01A-11R-A12P-07" 36.557 "Primary Tumor" "TCGA-E2-A1B0" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1B1-01A-21R-A12P-07" 59.8033 "Primary Tumor" "TCGA-E2-A1B1" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1B4-01A-11R-A12P-07" 42.4459 "Primary Tumor" "TCGA-E2-A1B4" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1B5-01A-21R-A12P-07" 28.2389 "Primary Tumor" "TCGA-E2-A1B5" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1B6-01A-31R-A12P-07" 26.7796 "Primary Tumor" "TCGA-E2-A1B6" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1BC-01A-11R-A12P-07" 124.9493 "Primary Tumor" "TCGA-E2-A1BC" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1BC-11A-32R-A12P-07" 35.1201 "Solid Tissue Normal" "TCGA-E2-A1BC" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1BD-01A-11R-A12P-07" 31.7588 "Primary Tumor" "TCGA-E2-A1BD" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IE-01A-11R-A13Q-07" 134.5078 "Primary Tumor" "TCGA-E2-A1IE" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IF-01A-11R-A144-07" 27.5128 "Primary Tumor" "TCGA-E2-A1IF" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IG-01A-11R-A144-07" 44.2548 "Primary Tumor" "TCGA-E2-A1IG" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IG-11A-22R-A144-07" 55.9157 "Solid Tissue Normal" "TCGA-E2-A1IG" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IH-01A-11R-A13Q-07" 20.8456 "Primary Tumor" "TCGA-E2-A1IH" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1II-01A-11R-A144-07" 48.4457 "Primary Tumor" "TCGA-E2-A1II" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IJ-01A-11R-A144-07" 48.4878 "Primary Tumor" "TCGA-E2-A1IJ" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IK-01A-11R-A144-07" 52.2896 "Primary Tumor" "TCGA-E2-A1IK" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IL-01A-11R-A14D-07" 71.4309 "Primary Tumor" "TCGA-E2-A1IL" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IN-01A-11R-A13Q-07" 36.642 "Primary Tumor" "TCGA-E2-A1IN" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IO-01A-11R-A144-07" 45.5547 "Primary Tumor" "TCGA-E2-A1IO" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1IU-01A-11R-A14D-07" 103.5105 "Primary Tumor" "TCGA-E2-A1IU" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1L6-01A-11R-A13Q-07" 66.2591 "Primary Tumor" "TCGA-E2-A1L6" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1L7-01A-11R-A144-07" 61.0366 "Primary Tumor" "TCGA-E2-A1L7" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1L7-11A-33R-A144-07" 49.0552 "Solid Tissue Normal" "TCGA-E2-A1L7" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1L8-01A-11R-A13Q-07" 45.4066 "Primary Tumor" "TCGA-E2-A1L8" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1L9-01A-11R-A13Q-07" 41.3104 "Primary Tumor" "TCGA-E2-A1L9" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LA-01A-11R-A144-07" 22.9932 "Primary Tumor" "TCGA-E2-A1LA" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LB-01A-11R-A144-07" 53.3671 "Primary Tumor" "TCGA-E2-A1LB" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LB-11A-22R-A144-07" 48.6083 "Solid Tissue Normal" "TCGA-E2-A1LB" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LE-01A-12R-A19W-07" 41.4654 "Primary Tumor" "TCGA-E2-A1LE" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LG-01A-21R-A14M-07" 29.4184 "Primary Tumor" "TCGA-E2-A1LG" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LH-01A-11R-A14D-07" 11.9059 "Primary Tumor" "TCGA-E2-A1LH" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LH-11A-22R-A14D-07" 50.8242 "Solid Tissue Normal" "TCGA-E2-A1LH" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LI-01A-12R-A157-07" 37.5831 "Primary Tumor" "TCGA-E2-A1LI" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LK-01A-21R-A14D-07" 18.7169 "Primary Tumor" "TCGA-E2-A1LK" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LL-01A-11R-A144-07" 33.8804 "Primary Tumor" "TCGA-E2-A1LL" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LS-01A-12R-A157-07" 7.9761 "Primary Tumor" "TCGA-E2-A1LS" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A1LS-11A-32R-A157-07" 43.5032 "Solid Tissue Normal" "TCGA-E2-A1LS" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A2P5-01A-11R-A19W-07" 19.4662 "Primary Tumor" "TCGA-E2-A2P5" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A2P6-01A-11R-A19W-07" 40.7883 "Primary Tumor" "TCGA-E2-A2P6" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A3DX-01A-21R-A213-07" 50.8284 "Primary Tumor" "TCGA-E2-A3DX" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A56Z-01A-12R-A29R-07" 34.2321 "Primary Tumor" "TCGA-E2-A56Z" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A570-01A-11R-A29R-07" 33.6612 "Primary Tumor" "TCGA-E2-A570" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A572-01A-13R-A31O-07" 25.301 "Primary Tumor" "TCGA-E2-A572" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A573-01A-11R-A29R-07" 32.6816 "Primary Tumor" "TCGA-E2-A573" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A574-01A-11R-A29R-07" 14.9209 "Primary Tumor" "TCGA-E2-A574" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A576-01A-11R-A31O-07" 9.5413 "Primary Tumor" "TCGA-E2-A576" "TCGA-BRCA" 0.821642066058639
"TCGA-E2-A9RU-01A-11R-A41B-07" 16.5142 "Primary Tumor" "TCGA-E2-A9RU" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N3-01A-12R-A157-07" 63.7284 "Primary Tumor" "TCGA-E9-A1N3" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N4-01A-11R-A14M-07" 81.2841 "Primary Tumor" "TCGA-E9-A1N4" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N4-11A-33R-A14M-07" 70.217 "Solid Tissue Normal" "TCGA-E9-A1N4" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N5-01A-11R-A14D-07" 51.2996 "Primary Tumor" "TCGA-E9-A1N5" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N5-11A-41R-A14D-07" 49.0686 "Solid Tissue Normal" "TCGA-E9-A1N5" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N6-01A-11R-A144-07" 45.9511 "Primary Tumor" "TCGA-E9-A1N6" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N6-11A-32R-A144-07" 50.6552 "Solid Tissue Normal" "TCGA-E9-A1N6" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N8-01A-11R-A144-07" 52.3358 "Primary Tumor" "TCGA-E9-A1N8" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N9-01A-11R-A14D-07" 38.512 "Primary Tumor" "TCGA-E9-A1N9" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1N9-11A-71R-A14D-07" 62.3806 "Solid Tissue Normal" "TCGA-E9-A1N9" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NA-01A-11R-A144-07" 24.9471 "Primary Tumor" "TCGA-E9-A1NA" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NA-11A-33R-A144-07" 52.0915 "Solid Tissue Normal" "TCGA-E9-A1NA" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NC-01A-21R-A26B-07" 17.9339 "Primary Tumor" "TCGA-E9-A1NC" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1ND-01A-11R-A144-07" 36.0563 "Primary Tumor" "TCGA-E9-A1ND" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1ND-11A-43R-A144-07" 26.7294 "Solid Tissue Normal" "TCGA-E9-A1ND" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NE-01A-21R-A14M-07" 56.4224 "Primary Tumor" "TCGA-E9-A1NE" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NF-01A-11R-A14D-07" 32.1016 "Primary Tumor" "TCGA-E9-A1NF" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NF-11A-73R-A14D-07" 60.7272 "Solid Tissue Normal" "TCGA-E9-A1NF" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NG-01A-21R-A14M-07" 53.1791 "Primary Tumor" "TCGA-E9-A1NG" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NG-11A-52R-A14M-07" 63.2911 "Solid Tissue Normal" "TCGA-E9-A1NG" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NH-01A-11R-A14D-07" 49.377 "Primary Tumor" "TCGA-E9-A1NH" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1NI-01A-11R-A14D-07" 33.6994 "Primary Tumor" "TCGA-E9-A1NI" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1QZ-01A-21R-A169-07" 43.504 "Primary Tumor" "TCGA-E9-A1QZ" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R0-01A-22R-A16F-07" 43.4391 "Primary Tumor" "TCGA-E9-A1R0" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R2-01A-11R-A14D-07" 25.5068 "Primary Tumor" "TCGA-E9-A1R2" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R3-01A-31R-A14M-07" 46.5667 "Primary Tumor" "TCGA-E9-A1R3" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R4-01A-21R-A14D-07" 28.21 "Primary Tumor" "TCGA-E9-A1R4" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R5-01A-11R-A14M-07" 26.9865 "Primary Tumor" "TCGA-E9-A1R5" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R6-01A-11R-A14D-07" 34.5465 "Primary Tumor" "TCGA-E9-A1R6" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R7-01A-11R-A14M-07" 31.5461 "Primary Tumor" "TCGA-E9-A1R7" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1R7-11A-42R-A14M-07" 63.5279 "Solid Tissue Normal" "TCGA-E9-A1R7" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RA-01A-11R-A14D-07" 35.7061 "Primary Tumor" "TCGA-E9-A1RA" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RB-01A-11R-A157-07" 46.7148 "Primary Tumor" "TCGA-E9-A1RB" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RB-11A-33R-A157-07" 51.8394 "Solid Tissue Normal" "TCGA-E9-A1RB" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RC-01A-11R-A157-07" 33.2807 "Primary Tumor" "TCGA-E9-A1RC" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RC-11A-33R-A157-07" 50.6422 "Solid Tissue Normal" "TCGA-E9-A1RC" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RD-01A-11R-A157-07" 76.5166 "Primary Tumor" "TCGA-E9-A1RD" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RD-11A-33R-A157-07" 64.3653 "Solid Tissue Normal" "TCGA-E9-A1RD" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RE-01A-11R-A157-07" 27.9286 "Primary Tumor" "TCGA-E9-A1RE" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RF-01A-11R-A157-07" 27.8786 "Primary Tumor" "TCGA-E9-A1RF" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RF-11A-32R-A157-07" 66.5851 "Solid Tissue Normal" "TCGA-E9-A1RF" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RG-01A-11R-A14D-07" 14.2319 "Primary Tumor" "TCGA-E9-A1RG" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RH-01A-21R-A169-07" 47.3138 "Primary Tumor" "TCGA-E9-A1RH" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RH-11A-34R-A169-07" 42.5874 "Solid Tissue Normal" "TCGA-E9-A1RH" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RI-01A-11R-A169-07" 71.9634 "Primary Tumor" "TCGA-E9-A1RI" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A1RI-11A-41R-A169-07" 68.5447 "Solid Tissue Normal" "TCGA-E9-A1RI" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A226-01A-21R-A157-07" 92.9757 "Primary Tumor" "TCGA-E9-A226" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A227-01A-11R-A157-07" 44.6266 "Primary Tumor" "TCGA-E9-A227" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A228-01A-31R-A157-07" 75.0065 "Primary Tumor" "TCGA-E9-A228" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A229-01A-31R-A157-07" 54.6095 "Primary Tumor" "TCGA-E9-A229" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22A-01A-11R-A157-07" 20.5983 "Primary Tumor" "TCGA-E9-A22A" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22B-01A-11R-A157-07" 22.5737 "Primary Tumor" "TCGA-E9-A22B" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22D-01A-11R-A157-07" 33.4736 "Primary Tumor" "TCGA-E9-A22D" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22E-01A-11R-A157-07" 33.6407 "Primary Tumor" "TCGA-E9-A22E" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22G-01A-11R-A157-07" 34.5243 "Primary Tumor" "TCGA-E9-A22G" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A22H-01A-11R-A157-07" 101.8832 "Primary Tumor" "TCGA-E9-A22H" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A243-01A-21R-A169-07" 28.4019 "Primary Tumor" "TCGA-E9-A243" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A244-01A-11R-A169-07" 23.0362 "Primary Tumor" "TCGA-E9-A244" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A245-01A-22R-A16F-07" 52.844 "Primary Tumor" "TCGA-E9-A245" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A247-01A-11R-A169-07" 28.999 "Primary Tumor" "TCGA-E9-A247" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A248-01A-11R-A169-07" 49.8029 "Primary Tumor" "TCGA-E9-A248" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A249-01A-11R-A169-07" 32.8942 "Primary Tumor" "TCGA-E9-A249" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A24A-01A-11R-A169-07" 77.3247 "Primary Tumor" "TCGA-E9-A24A" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A295-01A-11R-A16F-07" 23.757 "Primary Tumor" "TCGA-E9-A295" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A2JS-01A-11R-A180-07" 20.8148 "Primary Tumor" "TCGA-E9-A2JS" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A2JT-01A-22R-A18M-07" 40.614 "Primary Tumor" "TCGA-E9-A2JT" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A3HO-01A-11R-A213-07" 21.1052 "Primary Tumor" "TCGA-E9-A3HO" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A3Q9-01A-11R-A21T-07" 49.0313 "Primary Tumor" "TCGA-E9-A3Q9" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A3QA-01A-61R-A22K-07" 26.9057 "Primary Tumor" "TCGA-E9-A3QA" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A3X8-01A-31R-A22U-07" 10.1502 "Primary Tumor" "TCGA-E9-A3X8" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A54X-01A-11R-A266-07" 48.7966 "Primary Tumor" "TCGA-E9-A54X" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A54Y-01A-11R-A466-07" 7.8826 "Primary Tumor" "TCGA-E9-A54Y" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A5FK-01A-11R-A27Q-07" 8.8566 "Primary Tumor" "TCGA-E9-A5FK" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A5FL-01A-11R-A27Q-07" 11.6018 "Primary Tumor" "TCGA-E9-A5FL" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A5UO-01A-11R-A28M-07" 46.8665 "Primary Tumor" "TCGA-E9-A5UO" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A5UP-01A-11R-A28M-07" 16.8699 "Primary Tumor" "TCGA-E9-A5UP" "TCGA-BRCA" 0.821642066058639
"TCGA-E9-A6HE-01A-11R-A31O-07" 18.56 "Primary Tumor" "TCGA-E9-A6HE" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1IW-01A-11R-A13Q-07" 69.6521 "Primary Tumor" "TCGA-EW-A1IW" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1IX-01A-12R-A144-07" 60.6688 "Primary Tumor" "TCGA-EW-A1IX" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1IY-01A-11R-A13Q-07" 99.7923 "Primary Tumor" "TCGA-EW-A1IY" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1IZ-01A-11R-A13Q-07" 24.8096 "Primary Tumor" "TCGA-EW-A1IZ" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1J1-01A-11R-A13Q-07" 71.1075 "Primary Tumor" "TCGA-EW-A1J1" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1J2-01A-21R-A13Q-07" 55.0546 "Primary Tumor" "TCGA-EW-A1J2" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1J3-01A-11R-A13Q-07" 58.8535 "Primary Tumor" "TCGA-EW-A1J3" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1J5-01A-11R-A13Q-07" 50.0913 "Primary Tumor" "TCGA-EW-A1J5" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1J6-01A-11R-A13Q-07" 15.0518 "Primary Tumor" "TCGA-EW-A1J6" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1OV-01A-11R-A144-07" 63.6472 "Primary Tumor" "TCGA-EW-A1OV" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1OW-01A-21R-A144-07" 50.5254 "Primary Tumor" "TCGA-EW-A1OW" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1OX-01A-11R-A144-07" 64.1283 "Primary Tumor" "TCGA-EW-A1OX" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1OY-01A-11R-A144-07" 38.3572 "Primary Tumor" "TCGA-EW-A1OY" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1OZ-01A-11R-A144-07" 16.2763 "Primary Tumor" "TCGA-EW-A1OZ" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P0-01A-11R-A144-07" 48.7366 "Primary Tumor" "TCGA-EW-A1P0" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P1-01A-31R-A14D-07" 39.3474 "Primary Tumor" "TCGA-EW-A1P1" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P3-01A-11R-A144-07" 33.0475 "Primary Tumor" "TCGA-EW-A1P3" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P4-01A-21R-A144-07" 37.0606 "Primary Tumor" "TCGA-EW-A1P4" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P5-01A-11R-A144-07" 47.6841 "Primary Tumor" "TCGA-EW-A1P5" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P6-01A-11R-A144-07" 32.2263 "Primary Tumor" "TCGA-EW-A1P6" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P7-01A-21R-A144-07" 35.7406 "Primary Tumor" "TCGA-EW-A1P7" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1P8-01A-11R-A144-07" 40.7169 "Primary Tumor" "TCGA-EW-A1P8" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1PA-01A-11R-A144-07" 47.7134 "Primary Tumor" "TCGA-EW-A1PA" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1PB-01A-11R-A144-07" 37.0173 "Primary Tumor" "TCGA-EW-A1PB" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1PD-01A-11R-A144-07" 51.1761 "Primary Tumor" "TCGA-EW-A1PD" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1PE-01A-11R-A144-07" 52.8568 "Primary Tumor" "TCGA-EW-A1PE" "TCGA-BRCA" 0.821642066058639
"TCGA-EW-A1PF-01A-11R-A144-07" 56.0606 "Primary Tumor" "TCGA-EW-A1PF" "TCGA-BRCA" 0.821642066058639
